parent_clip_id,sample_id,source_file,source_path,Brene_Brown,Eckhart_Tolle,Eric_Thomas,Gary_Vee,Jay_Shetty,Nick_Vujicic,other_speaker_present,music_present,audience_reaction_present,silence_present,exit1_prob_Brene_Brown,exit1_prob_Eckhart_Tolle,exit1_prob_Eric_Thomas,exit1_prob_Gary_Vee,exit1_prob_Jay_Shetty,exit1_prob_Nick_Vujicic,exit1_prob_other_speaker_present,exit1_prob_music_present,exit1_prob_audience_reaction_present,exit1_prob_silence_present,exit2_prob_Brene_Brown,exit2_prob_Eckhart_Tolle,exit2_prob_Eric_Thomas,exit2_prob_Gary_Vee,exit2_prob_Jay_Shetty,exit2_prob_Nick_Vujicic,exit2_prob_other_speaker_present,exit2_prob_music_present,exit2_prob_audience_reaction_present,exit2_prob_silence_present,exit3_prob_Brene_Brown,exit3_prob_Eckhart_Tolle,exit3_prob_Eric_Thomas,exit3_prob_Gary_Vee,exit3_prob_Jay_Shetty,exit3_prob_Nick_Vujicic,exit3_prob_other_speaker_present,exit3_prob_music_present,exit3_prob_audience_reaction_present,exit3_prob_silence_present
Jay_Shetty__Jay_Shetty__0167,Jay_Shetty__Jay_Shetty__0167_seg0003,Jay_Shetty__0167.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0167.wav,0,0,0,0,1,0,0,1,0,0,0.07733091,0.0013923972,0.109777145,0.15739582,0.101304635,0.09114676,0.30882475,0.623682,0.2506812,0.0153758265,0.0011558991,0.004399008,0.11459301,0.058114734,0.535811,0.012331692,0.21213365,0.97138435,0.072256096,0.033674914,7.1197037e-06,0.013994602,0.015767733,0.029727831,0.96677357,4.2453914e-05,0.0106943585,0.9991291,0.014471261,0.029961793
Jay_Shetty__Jay_Shetty__0167,Jay_Shetty__Jay_Shetty__0167_seg0004,Jay_Shetty__0167.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0167.wav,0,0,0,0,1,0,0,1,0,0,0.1128894,0.0016870165,0.14439055,0.17357704,0.050975617,0.066629864,0.23169817,0.67298776,0.20527253,0.021258626,0.024157424,0.0007275389,0.09781514,0.002752912,0.24322349,0.0045026657,0.24600922,0.76797664,0.09915893,0.04696815,0.00020557024,0.04870489,0.46149176,0.00260334,0.34136677,2.482452e-05,0.02332196,0.98756593,0.0074934685,0.097680345
Jay_Shetty__Jay_Shetty__0177,Jay_Shetty__Jay_Shetty__0177_seg0000,Jay_Shetty__0177.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0177.wav,0,0,0,0,1,0,0,1,0,0,0.107848376,0.1003658,0.021612434,0.023671458,0.17235215,0.16211304,0.3733993,0.07957742,0.18366562,0.062635615,0.0004658088,0.013889657,0.013633962,0.0019324603,0.9765147,0.005056382,0.08120653,0.89942,0.054810192,0.045426693,3.275203e-06,0.00032240484,0.00013618924,0.0024816226,0.9999387,3.0928668e-06,0.0048177913,0.9534749,0.011398597,0.06620863
Jay_Shetty__Jay_Shetty__0177,Jay_Shetty__Jay_Shetty__0177_seg0001,Jay_Shetty__0177.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0177.wav,0,0,0,0,1,0,0,1,0,0,0.09710449,0.012495547,0.11874345,0.1387409,0.20499769,0.12141392,0.34964278,0.5454455,0.10657949,0.028819539,0.0026328494,0.0074649844,0.42658705,0.061630085,0.98132986,0.020029858,0.061751258,0.99784386,0.013371921,0.027081406,8.244877e-08,0.00018563788,0.0006936088,0.0013348965,0.9999907,2.4208437e-05,0.0024305647,0.9998548,0.003174383,0.0084760655
Jay_Shetty__Jay_Shetty__0177,Jay_Shetty__Jay_Shetty__0177_seg0002,Jay_Shetty__0177.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0177.wav,0,0,0,0,1,0,0,1,0,0,0.08373874,0.004802942,0.16689822,0.19874577,0.30169705,0.14069822,0.4039201,0.73088473,0.05286325,0.017591827,0.0008867798,0.002240173,0.019707223,0.054399904,0.99878937,0.030153673,0.119274646,0.98078936,0.015610972,0.038943987,3.7684984e-09,2.0241587e-06,5.5053165e-06,0.00031557228,1.0,1.0418389e-05,0.0014703023,0.999828,0.0011176058,0.0141519755
Jay_Shetty__Jay_Shetty__0177,Jay_Shetty__Jay_Shetty__0177_seg0003,Jay_Shetty__0177.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0177.wav,0,0,0,0,1,0,0,1,0,0,0.08301266,0.01643957,0.14685774,0.19279782,0.41389018,0.15780789,0.394193,0.7019858,0.042949017,0.02738024,0.0010976195,0.0010792367,0.05762419,0.0027714674,0.9864202,0.14294568,0.130126,0.95948243,0.011120372,0.030320022,1.00041e-05,2.519523e-06,0.00018945712,1.8529681e-05,0.99992263,9.3704606e-05,0.04106054,0.9971214,0.0037627122,0.016592829
Jay_Shetty__Jay_Shetty__0177,Jay_Shetty__Jay_Shetty__0177_seg0004,Jay_Shetty__0177.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0177.wav,0,0,0,0,1,0,0,1,0,0,0.088410236,0.043547004,0.10229866,0.13932467,0.34020737,0.14315367,0.37982628,0.48204672,0.077642225,0.0454162,0.008498962,0.0007242226,0.15870458,0.0012660385,0.9631194,0.007849469,0.09221031,0.8729991,0.1078615,0.032382622,5.4692814e-06,0.00069936947,0.041727617,1.9000794e-05,0.9998857,4.4949036e-05,0.0022297949,0.99929655,0.009110598,0.031299446
Jay_Shetty__Jay_Shetty__0179,Jay_Shetty__Jay_Shetty__0179_seg0000,Jay_Shetty__0179.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0179.wav,0,0,0,0,1,0,0,1,0,0,0.09619939,0.0064764526,0.08718962,0.1574705,0.13799158,0.11224802,0.3660747,0.5573993,0.08966318,0.017298538,0.0020859027,0.00023704466,0.01718633,0.008310059,0.9977076,0.06486146,0.17851926,0.97797537,0.012986055,0.022643205,1.1888018e-05,5.995833e-05,1.5847859e-06,0.0003321011,0.9999106,8.486391e-06,0.004368376,0.9997762,0.0013640996,0.03342526
Jay_Shetty__Jay_Shetty__0179,Jay_Shetty__Jay_Shetty__0179_seg0001,Jay_Shetty__0179.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0179.wav,0,0,0,0,1,0,0,1,0,0,0.088021465,0.035733845,0.041084155,0.06198446,0.17202407,0.10888919,0.34032613,0.23940851,0.14006017,0.03552758,5.139093e-05,0.0039040276,0.01268816,0.10909256,0.99585426,0.004493106,0.05439061,0.9957534,0.030970035,0.033064827,1.38870915e-08,0.0017730792,0.00012818848,0.88220143,0.99991274,2.9203923e-06,0.00022628976,0.99993193,0.001248305,0.028071165
Jay_Shetty__Jay_Shetty__0179,Jay_Shetty__Jay_Shetty__0179_seg0002,Jay_Shetty__0179.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0179.wav,0,0,0,0,1,0,0,1,0,0,0.10181488,0.0034164477,0.15270175,0.24226528,0.17008676,0.13118297,0.4066142,0.72898626,0.08266273,0.012339714,0.005915565,0.0047176033,0.103191175,0.09660213,0.74644953,0.036682833,0.11590507,0.99346066,0.013600906,0.014993515,6.625673e-06,0.0013313441,0.0057966514,0.039467115,0.99783295,0.0005007023,0.0013174502,0.99990666,0.0026092252,0.012285947
Jay_Shetty__Jay_Shetty__0179,Jay_Shetty__Jay_Shetty__0179_seg0003,Jay_Shetty__0179.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0179.wav,0,0,0,0,1,0,0,1,0,0,0.111813664,0.0064518033,0.16578133,0.21909355,0.24191758,0.17378141,0.40638328,0.7381402,0.055965662,0.017337019,0.00046431922,0.0020972877,0.17190462,0.008635894,0.98869365,0.087976664,0.12714238,0.99415696,0.0047491738,0.03382409,2.149173e-08,0.00072079885,0.002369067,0.0001463767,0.9999926,0.00021292693,0.0013523832,0.9999708,0.001727837,0.01985182
Jay_Shetty__Jay_Shetty__0179,Jay_Shetty__Jay_Shetty__0179_seg0004,Jay_Shetty__0179.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0179.wav,0,0,0,0,1,0,0,1,0,0,0.09434983,0.010203091,0.1508305,0.19852355,0.27077448,0.13756344,0.3864431,0.69030946,0.0589056,0.022114348,0.0012924346,0.00060743064,0.19776969,0.047773995,0.9975477,0.07334395,0.10606757,0.99734455,0.006911721,0.014563657,2.7922368e-07,0.00014735096,0.001931266,0.0003150537,0.9999778,8.797748e-05,0.0016267395,0.9996797,0.002047977,0.007965705
Jay_Shetty__Jay_Shetty__0186,Jay_Shetty__Jay_Shetty__0186_seg0000,Jay_Shetty__0186.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0186.wav,0,0,0,0,1,0,0,1,0,0,0.10341189,0.0006712058,0.22354914,0.2035964,0.14654551,0.12344565,0.29123002,0.8557876,0.07926402,0.009203024,0.0067765,0.00022585457,0.028037068,0.06165193,0.9966792,0.045356546,0.04822027,0.9910992,0.026820526,0.019585464,0.0001150189,0.013596833,4.816626e-05,0.0023162179,0.9994862,1.2088566e-05,0.00026404948,0.99933916,0.0013646517,0.018507862
Jay_Shetty__Jay_Shetty__0186,Jay_Shetty__Jay_Shetty__0186_seg0001,Jay_Shetty__0186.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0186.wav,0,0,0,0,1,0,0,1,0,0,0.10846937,0.02200921,0.12720932,0.083090276,0.31698954,0.17674512,0.36505935,0.41312414,0.08804818,0.06673517,0.00071546115,0.16914502,0.07731546,0.00632332,0.98948485,0.10758243,0.08134391,0.9622412,0.019924058,0.08183793,8.600505e-06,0.0014502571,0.00020751811,5.0611707e-06,0.9999989,1.956175e-07,0.00719592,0.9999541,0.00077524286,0.071482554
Jay_Shetty__Jay_Shetty__0186,Jay_Shetty__Jay_Shetty__0186_seg0002,Jay_Shetty__0186.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0186.wav,0,0,0,0,1,0,0,1,0,0,0.08439215,0.017084533,0.09881458,0.15077204,0.22694245,0.12984347,0.38345033,0.5527672,0.07254602,0.023410931,0.011598094,0.004278005,0.017438041,0.06602105,0.6945539,0.067836516,0.19628674,0.87642854,0.04179855,0.03273738,1.7132007e-06,0.001685582,1.1467279e-05,0.010032151,0.99984896,8.020916e-06,0.008231943,0.99901915,0.0022361735,0.032546543
Jay_Shetty__Jay_Shetty__0186,Jay_Shetty__Jay_Shetty__0186_seg0003,Jay_Shetty__0186.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0186.wav,0,0,0,0,1,0,0,1,0,0,0.122697525,0.0023694762,0.17403395,0.17769517,0.09450149,0.08583495,0.23339532,0.76747125,0.099275105,0.018134588,0.013081485,0.0008783198,0.064091556,0.0865193,0.5420557,0.019072508,0.21571115,0.91740006,0.07280855,0.035010163,4.878376e-05,0.0013097092,0.0037188188,0.0012023002,0.8043876,0.013666743,0.08131393,0.99338114,0.05244228,0.01777914
Jay_Shetty__Jay_Shetty__0186,Jay_Shetty__Jay_Shetty__0186_seg0004,Jay_Shetty__0186.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0186.wav,0,0,0,0,1,0,0,1,0,0,0.11632475,0.0006156007,0.18671282,0.17300019,0.05646506,0.08685321,0.2507631,0.7843521,0.12163199,0.012931058,0.03332179,1.8842129e-05,0.3984152,0.0031901833,0.9884978,0.022630692,0.084203504,0.994985,0.0161859,0.010646195,2.285976e-06,0.00066737266,0.003445603,1.9827712e-05,0.9999734,6.9161974e-06,0.00085939874,0.9999739,0.004013233,0.014790868
Jay_Shetty__Jay_Shetty__0188,Jay_Shetty__Jay_Shetty__0188_seg0000,Jay_Shetty__0188.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0188.wav,0,0,0,0,1,0,0,1,0,0,0.10980144,0.004620489,0.14840999,0.16388497,0.18254866,0.13329354,0.31082037,0.7155571,0.06607144,0.024239762,0.022311088,0.00074636424,0.15406647,0.01742093,0.9556383,0.075273015,0.102282576,0.9931583,0.014341324,0.023399036,5.521427e-06,0.0041383617,0.0010113814,0.0006706604,0.9998287,3.0147427e-05,0.0027128558,0.9999279,0.0013577582,0.027244853
Jay_Shetty__Jay_Shetty__0188,Jay_Shetty__Jay_Shetty__0188_seg0001,Jay_Shetty__0188.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0188.wav,0,0,0,0,1,0,0,1,0,0,0.170399,0.0007091407,0.1776979,0.17007162,0.03317646,0.1035213,0.27435723,0.7425733,0.1203996,0.0129577685,0.012007855,0.0044428334,0.09668033,0.02525442,0.92736346,0.037618775,0.066527635,0.9935868,0.009927237,0.045139447,0.0001733417,0.00056107354,0.0012317876,2.3897288e-05,0.99949825,0.00014037192,0.0061150272,0.9954815,0.007139962,0.018025285
Jay_Shetty__Jay_Shetty__0188,Jay_Shetty__Jay_Shetty__0188_seg0002,Jay_Shetty__0188.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0188.wav,0,0,0,0,1,0,0,1,0,0,0.11211196,0.0055757277,0.15537775,0.13593777,0.19271341,0.1608007,0.31010994,0.6985891,0.052254844,0.029922307,0.009466713,0.001383991,0.025847314,0.07462628,0.7344884,0.052503824,0.11924634,0.9757962,0.021708759,0.039917555,1.8097716e-06,0.0008251572,0.00042031528,0.001967623,0.99786794,0.017439738,0.0035198976,0.9997049,0.0045839595,0.008112624
Jay_Shetty__Jay_Shetty__0188,Jay_Shetty__Jay_Shetty__0188_seg0003,Jay_Shetty__0188.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0188.wav,0,0,0,0,1,0,0,1,0,0,0.083210476,0.00069789577,0.16967526,0.18562342,0.17012161,0.12514758,0.30641168,0.8065714,0.11544878,0.011824943,0.0033361362,0.00016844158,0.07629675,0.027649527,0.9903251,0.03150104,0.14019164,0.9904507,0.023223985,0.023803595,1.5705738e-06,0.0028755413,0.00052286085,0.0050011287,0.9999343,1.8452814e-05,5.7857356e-05,0.9999453,0.0022575723,0.014668402
Jay_Shetty__Jay_Shetty__0188,Jay_Shetty__Jay_Shetty__0188_seg0004,Jay_Shetty__0188.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0188.wav,0,0,0,0,1,0,0,1,0,0,0.10461843,0.00039900615,0.19472174,0.194034,0.12855592,0.116804585,0.26639262,0.8570056,0.120659955,0.010045623,0.0058381753,0.00075535127,0.027731897,0.0022305504,0.99859506,0.027958164,0.07745111,0.9873346,0.010157512,0.033852067,8.600288e-07,0.0009378564,1.3975122e-05,5.7891688e-05,0.99999964,5.109918e-07,2.907318e-05,0.99947375,0.0014803973,0.06910032
Jay_Shetty__Jay_Shetty__0190,Jay_Shetty__Jay_Shetty__0190_seg0000,Jay_Shetty__0190.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0190.wav,0,0,0,0,1,0,0,1,0,0,0.07872761,0.0010884751,0.16541174,0.17064145,0.18893334,0.11785556,0.27765986,0.7959751,0.108066514,0.0142202,0.0015153635,0.0010399355,0.039774574,0.041911975,0.965151,0.040619016,0.111768134,0.9964773,0.008204004,0.025771499,1.1133441e-05,0.0027273563,0.025571445,0.00082222646,0.99816763,3.6954058e-05,0.004222868,0.9999846,0.0008965458,0.01698183
Jay_Shetty__Jay_Shetty__0190,Jay_Shetty__Jay_Shetty__0190_seg0001,Jay_Shetty__0190.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0190.wav,0,0,0,0,1,0,0,1,0,0,0.117544375,0.00125392,0.11574192,0.08980684,0.1386085,0.18677334,0.2658209,0.68197066,0.13978824,0.017516237,0.0038967489,0.0034443275,0.27364638,0.008500968,0.9901759,0.005956832,0.07386346,0.9961662,0.0054472233,0.019553704,5.9451924e-07,0.0008747748,0.0025038824,6.9244874e-05,0.9999089,3.1404252e-06,0.0022014345,0.99951303,0.0007662504,0.0143421255
Jay_Shetty__Jay_Shetty__0190,Jay_Shetty__Jay_Shetty__0190_seg0002,Jay_Shetty__0190.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0190.wav,0,0,0,0,1,0,0,1,0,0,0.10678614,0.0010025617,0.18690003,0.25493425,0.09058324,0.08667479,0.28205094,0.8470593,0.06857598,0.009879161,0.012836081,0.00034422794,0.18445288,0.019259728,0.8856816,0.10033048,0.07552095,0.99551153,0.033800855,0.015069124,3.8063097e-06,0.026523814,0.015503982,2.4832594e-05,0.9998247,8.592946e-06,0.00037364027,0.9999062,0.0006555336,0.027578797
Jay_Shetty__Jay_Shetty__0190,Jay_Shetty__Jay_Shetty__0190_seg0003,Jay_Shetty__0190.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0190.wav,0,0,0,0,1,0,0,1,0,0,0.07792427,0.0067530605,0.10990923,0.11345732,0.24922362,0.13049474,0.33798566,0.55468214,0.11698224,0.030765684,0.001485723,0.0071359375,0.09842099,0.0216058,0.9953719,0.035077073,0.03906781,0.9954873,0.013836717,0.030288769,3.596305e-08,6.9556e-06,3.836591e-06,0.0002227281,0.99999976,1.0382683e-05,0.00014243294,0.99935466,0.002923668,0.0067281085
Jay_Shetty__Jay_Shetty__0190,Jay_Shetty__Jay_Shetty__0190_seg0004,Jay_Shetty__0190.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0190.wav,0,0,0,0,1,0,0,1,0,0,0.10661849,0.0019034214,0.21359055,0.242855,0.19614935,0.11417374,0.2921206,0.8506769,0.06305948,0.014164447,0.0025409504,0.0001395743,0.6692501,0.0072627985,0.9785881,0.0129005,0.07533804,0.9946355,0.061775837,0.028193844,1.561194e-06,0.00022269604,0.0050830212,7.4315954e-05,0.9997712,9.481104e-06,0.008858468,0.9994754,0.0066294367,0.010975611
Jay_Shetty__Jay_Shetty__0204,Jay_Shetty__Jay_Shetty__0204_seg0000,Jay_Shetty__0204.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0204.wav,0,0,0,0,1,0,0,1,0,0,0.18292212,0.0003061917,0.17565438,0.057112828,0.09394622,0.2073805,0.2096277,0.73170894,0.1872922,0.017883554,0.041971553,0.0011221381,0.23964345,0.001048311,0.8971902,0.03923864,0.07527177,0.94431406,0.039601207,0.032965966,2.4181994e-05,0.004729936,0.21030165,3.4229426e-05,0.9974826,6.285623e-05,0.0021259685,0.9954508,0.026502233,0.022857783
Jay_Shetty__Jay_Shetty__0204,Jay_Shetty__Jay_Shetty__0204_seg0001,Jay_Shetty__0204.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0204.wav,0,0,0,0,1,0,0,1,0,0,0.09342629,0.005778715,0.15670833,0.11485989,0.23828885,0.14191249,0.30663335,0.6481153,0.057953622,0.03935621,0.000685077,0.0056557986,0.07553821,0.049898688,0.9904412,0.16324404,0.13140637,0.996278,0.0057022967,0.042749714,7.762931e-08,0.00040640277,1.3523938e-05,4.0214445e-06,0.9999999,3.4088234e-06,0.00015610912,0.99999535,0.0003886935,0.014756671
Jay_Shetty__Jay_Shetty__0204,Jay_Shetty__Jay_Shetty__0204_seg0002,Jay_Shetty__0204.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0204.wav,0,0,0,0,1,0,0,1,0,0,0.092172876,0.008797934,0.113548264,0.16506104,0.18536468,0.13966599,0.39971927,0.5970633,0.07161143,0.022905976,0.018430553,0.002980283,0.027115071,0.11334728,0.79014593,0.019972967,0.09166805,0.98447293,0.019403592,0.03110515,1.1461576e-06,9.235514e-05,4.8457355e-06,0.0017733544,0.9996979,0.0012547151,0.007406736,0.98704904,0.1417421,0.0044163736
Jay_Shetty__Jay_Shetty__0204,Jay_Shetty__Jay_Shetty__0204_seg0003,Jay_Shetty__0204.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0204.wav,0,0,0,0,1,0,0,1,0,0,0.11319219,0.025331477,0.10876839,0.150836,0.28003106,0.1773932,0.40826857,0.5746429,0.051888805,0.029674994,0.001966461,0.010073958,0.06310051,0.07057857,0.9702425,0.107550316,0.167014,0.98572296,0.005693528,0.02743989,2.0246337e-06,4.2047413e-05,0.03635814,0.032139353,0.9999404,8.4361445e-06,0.00043341346,0.9999726,0.0005356618,0.0055603064
Jay_Shetty__Jay_Shetty__0204,Jay_Shetty__Jay_Shetty__0204_seg0004,Jay_Shetty__0204.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0204.wav,0,0,0,0,1,0,0,1,0,0,0.111116484,0.06132164,0.116010375,0.12126021,0.25185728,0.090227045,0.2568294,0.5208457,0.07587343,0.062072076,0.0017991979,0.0033012736,0.080585204,0.005520807,0.9755991,0.01349441,0.14512877,0.93971527,0.027885737,0.05153089,7.530379e-08,1.5134603e-05,0.00011747678,0.00021114762,0.99999654,4.4424473e-06,0.0012929911,0.99974006,0.0034059223,0.011238646
Jay_Shetty__Jay_Shetty__0206,Jay_Shetty__Jay_Shetty__0206_seg0000,Jay_Shetty__0206.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0206.wav,0,0,0,0,1,0,0,1,0,0,0.11692937,0.05542895,0.14908355,0.12099312,0.36070716,0.19041292,0.34911963,0.6089138,0.02030175,0.05670344,0.007458289,0.001527349,0.002926516,0.08140773,0.989762,0.09111335,0.16431949,0.90491056,0.006852196,0.038856223,5.8667694e-05,0.0001101905,0.0007325229,0.0382366,0.9993944,7.298764e-05,0.030680262,0.9957814,0.010669968,0.013032299
Jay_Shetty__Jay_Shetty__0206,Jay_Shetty__Jay_Shetty__0206_seg0001,Jay_Shetty__0206.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0206.wav,0,0,0,0,1,0,0,1,0,0,0.09598009,0.036028687,0.0784422,0.12488123,0.22933173,0.12371901,0.38708425,0.3998717,0.089301065,0.03687506,0.0046586865,0.0008130703,0.024323909,0.003206145,0.9805382,0.08636172,0.22348286,0.8002595,0.050724875,0.02485478,1.0416334e-05,4.7040496e-05,0.00074485864,0.004256644,0.9999604,1.597527e-05,0.00051370374,0.999323,0.0027795671,0.009690344
Jay_Shetty__Jay_Shetty__0206,Jay_Shetty__Jay_Shetty__0206_seg0002,Jay_Shetty__0206.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0206.wav,0,0,0,0,1,0,0,1,0,0,0.08764144,0.01465468,0.118299045,0.1317231,0.27342615,0.13047887,0.37402147,0.5676931,0.05905397,0.028535843,0.011784493,0.00013262698,0.10122077,0.20179607,0.8556503,0.02435209,0.24033716,0.96412295,0.030439267,0.009506295,1.3623249e-05,6.750021e-06,0.002312788,0.016546067,0.9992822,1.4162971e-05,0.0010852013,0.97891337,0.024982689,0.004418894
Jay_Shetty__Jay_Shetty__0206,Jay_Shetty__Jay_Shetty__0206_seg0003,Jay_Shetty__0206.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0206.wav,0,0,0,0,1,0,0,1,0,0,0.09074658,0.0018553531,0.1326697,0.14326935,0.067483336,0.07030664,0.19176619,0.72947514,0.13929197,0.019902123,0.014656133,4.1846244e-05,0.09761942,0.021823065,0.9853189,0.013061094,0.059265643,0.9843125,0.03343375,0.012595495,0.00041531457,0.0094192475,0.051384382,0.022180267,0.3249039,5.456081e-05,0.011523913,0.99622273,0.0053866925,0.0076256692
Jay_Shetty__Jay_Shetty__0206,Jay_Shetty__Jay_Shetty__0206_seg0004,Jay_Shetty__0206.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0206.wav,0,0,0,0,1,0,0,1,0,0,0.11394865,0.15913408,0.0777148,0.04582285,0.3118848,0.14103624,0.35448205,0.15288678,0.10204011,0.16613561,0.000321737,0.4616465,0.042715013,0.00033908756,0.8608956,0.004667393,0.11180618,0.5697406,0.034606483,0.2162584,2.3434613e-05,0.004897635,0.0009720108,0.004359134,0.99372464,0.00036748196,0.04134819,0.9481775,0.017285315,0.115089394
Jay_Shetty__Jay_Shetty__0208,Jay_Shetty__Jay_Shetty__0208_seg0000,Jay_Shetty__0208.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0208.wav,0,0,0,0,1,0,0,1,0,0,0.07410617,0.007115864,0.13674545,0.15096074,0.28250384,0.1175778,0.28801978,0.73405635,0.04295128,0.025209704,0.0014069403,0.008079677,0.109186515,0.0028692398,0.98504007,0.08215702,0.11788614,0.9815942,0.010171737,0.03526511,4.4510543e-07,0.0013604854,9.121775e-05,0.00011262639,0.9999269,5.6451445e-06,0.0057392027,0.9999474,0.000645139,0.020246204
Jay_Shetty__Jay_Shetty__0208,Jay_Shetty__Jay_Shetty__0208_seg0001,Jay_Shetty__0208.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0208.wav,0,0,0,0,1,0,0,1,0,0,0.08783387,0.019889127,0.09107324,0.15352178,0.1483678,0.090059504,0.3435113,0.48800766,0.1100636,0.029131694,0.0021572413,0.0057107843,0.115756884,0.07801147,0.9003018,0.040674947,0.12830009,0.9775709,0.012824902,0.016558696,1.9391343e-06,0.00024710444,0.0010486696,0.034016266,0.99939764,2.2018487e-05,0.0021243799,0.9996767,0.002772774,0.014139539
Jay_Shetty__Jay_Shetty__0208,Jay_Shetty__Jay_Shetty__0208_seg0002,Jay_Shetty__0208.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0208.wav,0,0,0,0,1,0,0,1,0,0,0.10228837,0.002033162,0.14849387,0.1384203,0.14302543,0.12139931,0.29857215,0.7023785,0.11811318,0.017401792,0.012252621,0.00069486746,0.114170894,0.004017358,0.98862284,0.027311094,0.09132295,0.9578713,0.052265815,0.03869129,2.6692856e-05,0.00088349276,0.0020412323,0.0005444286,0.9998828,0.00012679929,0.0015965535,0.9997943,0.0049000434,0.01333273
Jay_Shetty__Jay_Shetty__0208,Jay_Shetty__Jay_Shetty__0208_seg0003,Jay_Shetty__0208.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0208.wav,0,0,0,0,1,0,0,1,0,0,0.11152888,0.0027276375,0.14094205,0.15098588,0.07789583,0.10304558,0.24295375,0.6961341,0.09895747,0.021556968,0.033363532,5.4359043e-05,0.10874958,0.04043761,0.99912494,0.030961782,0.05254009,0.99742573,0.008585096,0.010547006,0.00023458363,0.015847718,0.038666144,1.5600477e-05,0.9995449,3.7348593e-05,4.721996e-05,0.99959284,0.0028194524,0.006663235
Jay_Shetty__Jay_Shetty__0208,Jay_Shetty__Jay_Shetty__0208_seg0004,Jay_Shetty__0208.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0208.wav,0,0,0,0,1,0,0,1,0,0,0.099423625,0.016989388,0.16718619,0.10426807,0.35880926,0.17697449,0.35182172,0.5524731,0.04600708,0.058253143,0.0016132372,0.009067026,0.07517423,0.022293651,0.9955955,0.028422967,0.08038602,0.9892223,0.012396651,0.047126364,9.402755e-08,0.00032964037,5.9851387e-05,3.5825897e-06,1.0,2.6248958e-07,8.897832e-06,0.9999988,6.4725326e-05,0.0104625635
Jay_Shetty__Jay_Shetty__0210,Jay_Shetty__Jay_Shetty__0210_seg0000,Jay_Shetty__0210.wav,human_talk_dataset\Jay_Shetty\Jay_Shetty__0210.wav,0,0,0,0,1,0,0,1,0,0,0.07782873,0.00085765304,0.11303035,0.0691798,0.12446683,0.12550265,0.22280632,0.60938495,0.22287346,0.022239555,0.003129757,0.0003291461,0.033659074,0.001573011,0.99676824,0.07914559,0.03864953,0.98533994,0.050938234,0.032428887,6.5259887e-06,0.02501047,0.011771622,0.00030416637,0.9998759,9.429841e-06,4.1887606e-06,0.9998933,0.00034760055,0.014258224
